input,label
@user Lol they always say a little trim but when you look in the mirror you're a whole new Bitch 😭 ,0
"I am a Targeted Individual @user Follows you I'm a Child of God, have been #gangstalked for 11 years. Have you been #gangstalked? #buildthewall #setlizfree #imawake #nodaca #trumpsupporter #deplorable ",0
Gabriel Graves Fuck You hoe I'm Make your life a living hell bitch ,0
@user Bitch??? Excuse you??? How dare you?? Who do u think u r you hoe????? ,0
Our much anticipated Reception Managers office finally got under way today! Hopefully with minimal disruption to patients Here our Practice Manager Catherine Oates supervises as Reception Manager Tina gets the work started!! #nhs #romford #buildthatwall ,0
Happy Birthday Bitch!! You not a teenager no more hoe. Its about damn time! Fuck it up like you been fucking it up!… ,0
"@user @user @user Well, I think a wench comes from renaissance - ""whore""  Seemed out of line to me. ",0
"@user It's kind of funny, really. Were the space aliens illegal? Now we need a wall & a roof! I think this country has gone totally nuts. God Bless @user for his strength & courage. #BuildThatWall and if he blocks the democrats out, that's okay with me! ",0
@user @user @user @user @user Please President Trump #BuildThatWall ,0
"What would I do for Trump? Anything. Yes anything to keep my country FREE, to support are VETS, and to FIGHT radical Islamic terrorism. What would YOU do #ForTrump, who has done so much for America?#MAGA#TCOT#TheXFactor#BuildThatWall ",0
"@user #NoDACA #TuesdayThoughtsObama Used Dreamer Illegal AliensTo Defraud The American Dream#NoDACAdeal #AmericaFirst Clint Eastwood was mocked forhis 2012 RNC speech, yet the new#ObamaPainting confirms ObamaIS nothing but an empty chair.CLINT EASTWOOD IS A GENIUS ",0
"So that they can hide their lies from the public who has the right to know the truth of what they have done, all belong in prison for life, they know it and public will know as well very soon @user @user #BuildTheWall #LockThemUp #EndDACA #BoycottNFL #BoycottNike ",0
@user He's a bitch and a fucking cunt that should get his throat ripped out my canine's ,0
"@user @user Yes @user if you dont enter the US legally, you are here illegally. Just because you want to emigrate does not give you access or the right to bypass the way to do it legally. In law, an alien is a person in a country who is not a national of that country. #IllegalAliens ",0
#MAGA #KAG #wwg1wga #TogetherAgainstHate #PatriotsUnite #PatriotsEffectingChange #Deplorables #Buildthatwall #RedNationRising #RedWaveRising #VOTEDEMSOUT@DFBHarvard @user @user @user @user SHARE #togetherwearestronger ,0
I Hope Whoever Watching My Page Going Back Telling Chris What I Post ' Get You A Life Miserable Bitch ,0
Trump: I could use MILITARY to build my wall #BuildThatWall via @user ,0
@user Right like bitch just be a hoe no need to flex you making money of some shit you invented 😂😂 ,0
Liberals will do anything 2stop the recovery that is taking place under President Trump's policies! We must turn out N record numbers2 keep the house &Senate in November! #DrainTheDeepState #VoteRedToSaveAmerica #ConfirmKavanaugh #BuildThatWall #TRUMP2020 ,0
Both #Frightening and #Demented #Sick Now it will be our problem. #SendThemBack #KAG ,0
Border Patrol Agents Arrest Group of 163 Migrants in Arizona Desert via @user #StopTheInvasion #BuildThatWall ,0
@user Bitch😭😭😭 dude I didn't even bother to read the whole sentence😕 I almost went to Instagram to check😑 ,0
@user @user @user Money well spent. #SendThemHome ,0
"""If a chick isn't a virgin before marriage, kill her.""""If a chick disobeys her father or husband, beat her"".""Only whores don't wear veils""- Religion of Lurv.Modern Firang Krischans are cucked LARPers and that's why their wahmyn are preferring to go to rapefugee camps. ",0
LANA SAYIN BITCH AND FUCK HAS GIVEN ME A WHOLE NEW LIFE #LustForLife ,0
"@user congrats on becoming the breakfast bitch, if you were watching the comments I was the one with the lobster shoe profile pic♥️♥️ ",0
"@user Cool. And for my bday too. Since YOU ARE COMING WITH ME HOE. Idk bout Josh, BUT I WILL KIDNAP YOU BITCH ",0
@user Shit Fuck bitch cunt ,0
@user you can't expose me on my birthday hoe bitch🙄 ,0
"shut up i love Those puma shoes already but a bitch is broke so ,,,, im Still going to try to buy it 👅 ",0
Only 14 more days to #BackToSchool #SendThemBack ,0
If that's true Ky is a bitch. But he's the best PG in the league so let's grab whoever Bron wants to play with in a trade & win more titles ,0
I preordered 7 wings concept book and they all came without the lenticular i was a depressed bitch for a whole week ,0
Detainees set fire to buildings during WA detention centre riot #auspol#sendthemback #jihadists @user @user @user @user ,0
If you aren't able to sing the whole song don't sing the bitch at all then. ,0
"Bitch was like ""did you know youre supposed to eat the tamale on its own?"" IT'S AN HALLACA YOU WHORE ",0
How to TEST your Dem friends.Ask them if it is shown there is no classified info therein; would they agree to have #POTUS de-classify the FISA warrants so the PUBLIC can see who's telling the truth?#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA ,0
"@user @user This is just so true, in fact the UK has been quite clever with this fake problem and decided not to play the EUs ridiculous negotation games. Once we leave, if the EU wants Ireland to impose tariffs, borders, everyone in Europe will see where the problem lies? #BuildThatWall ",0
@user @user Build a wall? Seems like a great step sense a majority of it flows over the border from Mexico. But you know that pesky common sense gets in the way. Stupid facts and making the liberals look so smart. #LiberalLogic #DemocratsHateAmerica #BuildThatWall #MAGA ,0
"The ""Forgotten No More"" people WILL NOT forget our @user and the Republicans he needs to keep ALL his PROMISES! We will VOTE RED and then they WILL #BuildThatWall Happy to be a part of your T-lines! ",0
"Amen!Finally, we have a @user puts #AmericansFirst & our #VeteransFirst, not a few really rich kneelers!#BuildThatWall @user @user @user @user @user @user @user #BoycottNike #Trump2020 #TrumpTrain #TrumpArmy #Trumpville #AmericaFirst ",0
"I'm a bad bitch, I'm a cunt. 💘 ",0
@user @user @user leave my bitch alone people make mistakes so stfu a go somewhere you big shoe lookin ass mf ,0
"Great! Then McTurtle can give us our #BuildThatWall money. Not a fan of @user #Trump talking about signing another spending bill w/o the promised #GovernmentShutdown, & the pushing the #BuildTheWall debate until after the midterms. That would be 3rd time hes broken the promise. ",0
Which judge's hands is this Officer's blood on? #DeportThemAll ,0
Conquered my fear and made my bucket list my bitch. #secondtimesacharm #trapeze #circus… ,0
"@user @user Yea, that 150$B probably came secretly funneled & tunneled. Trump will find a way, if he hasnt already. Theyve just convinced him to wait til after mid-terms to push the budget. Sadly, that move could cost more rep votes than they realize. #BuildThatWall ",0
"I'm not a slut, just a whore ",0
"This whole ""love will find you if you wait"" is some bs. Bitch I been waiting my whole life and to whenI look for love I still can't find it ",0
Mollie Tibbetts And The Low Illegal Crime Rate Lie - American Thinker #MollieTibbetts #BuildTheDamnWall #BuildTheWall #BuildTheWallNow #BuildThatWall #MAGA #RedNationRising #KeepAmericaGreat #KAG2020 #KAG TW502 ,0
"@user excellent observations. Let me add:""Don't give advice unless asked.""Oprah, we didn't ask.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #LiberalLogic #LockHerUp ",0
"There's absolutely no bitch or hoe in my blood. I think people underestimate that, though-which is fine.     You'll just learn the hard way. ",0
DOES THE TRUTH MATTER IF NO ONE HEARS YOU SAY IT!EXCELLENT!#NOAMNESTY #NOH4EAD#NoHR392 #NODACA#STOPSHADOWBAN#FREEALEXJONES#FREEJULIANASSANGE@TEDCRUZ@POTUD ,0
MS-13 Gang Members Charged With Murder Are Obamas Unaccompanied Minors @user #NoMoreDeaths#KeepAmericansSafe#NoAmnesty #NoDACA #BuildTheWall #DoYourJob ! ,0
"Hoe stood behind a car door and said ""I don't feel comfortably with you that close"" bitch made 😂😂😂 ",0
#BuildThatWall Put Money Where Your Mouth Is Sir. They Pour In. ,0
"CUPS BITCH I KNOW YOU READING THIS SO WITH THAT BEING SAID, YOU RUDE FOR NOT TELLING ME HAPPY ANNIVERSARY WHORE!! ",0
I really be feeling like a whole new ass bitch with my hair straight ,0
"@user @user @user sure about everything Congressman Sasse says here. I agree Washington is broken, bc Trump ran on #BuildThatWall but cannot get Republicans to get it done, much less bipartisan support!! ",0
@user bitch we are getting this okay ,0
"@user @user 14 Days, And NO COLLUSION! HOW MUCH was it again?! #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA ",0
@user doesn't like the words #IllegalAliens ,0
@user shut ya bitch ass up before I pull up to ya house. You hoemade just like that fat trel wanna be nigga ,0
@user @user I agree with you and look forward to you replacing the swamp rat @user We need Congress members willing to work with @user He has done a great job in just 18 months cant wait for the next 6 & 1/2 years. #BuildThatWall #MAGA ,0
"@user He should be careful about that if there are women in his family, because that bitch Karma has a funny sense of humor. ",0
@user @user @user @user @user AMERICA FIRST @user #NoDACA #NoAmnesty #NoDreamNoDeal #SchumerShutdown #BuildTheWall #DrainTheSwamp #MAGA2020 ,0
"LOOK AT THIS BITCH!!!! 😍😍😍😍 thx for being my bffl. I love you, you crazy hoe 💖💜💞💚 ",0
"My mom FaceTimed me to show off new shoes she got and was like ""no cabe duda que soy una Bitch"" i love her 😂 ",0
"Bitch wtf is that noise, are the bugs making noise already too??? like go back to sleep you assholes ",0
@user @user Kick Turkey out of @user Kick the @user out of the United States now #BuildTheWall #SendThemBack #DrainTheSwamp #Trump2020 #MAGA #AmericaFirst #TermLimits ,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user hope you take these impostors who created the Palestinian refugee crisis to court and get a backbone. They havent given a dollar to the worlds largest/longest suffering refugee population they created now claim you find terror. Enough already. Let refugees go home. ,0
@user Just consider the source. This cockroach is a serial failure. The only reason he gets any notoriety is because there are radical media outlets that support far-left zealots. Joe needs help tying his shoelaces; thus Mika.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #NRA ,0
@user #MrNegativity is there any good in your world? Not a very uplifting speech. How sad for you. Me? I THRILLED with the state of my nation. Things are wonderful and we are #winning. #GodBlessAmerica #MAGA #BuildThatWall #LockHerUp ,0
".@VoteSmarts @user @user FYI, #IllegalAliens are Not a *protected *group. Urge you read and Apply Our #Constitution in Our #USA re #Citizens; #FairPlay, eh. What do you have against #mexico, hm. ",0
@user Are those not grapes bitch? ,0
Thank you @user @user for doing the right thing and appointing John Kyl to the seat of the late @user America Thanks You!Please #RETWEETConfirm Kavanaugh to #SCOTUS Join us @ #BuildThatWall @ ,0
im not a fan of puma shoes but BITCH I WANT A PUMA SHOES . by bts . ,0
"YASS Queen, keep blessing us! Shoe game on psychotic bitch    @user ",0
"@user @user @user Oh, I could have gone on about taxes. Since the most current news out of NJ & its Guv was wrt #IllegalAliens in schools, I chose to write on that. I was once a public employee, my DH & Dad also. I also worked for church & legal refugee org so I know 1st hand abt what I'm writing. ",0
America wants to #BuildTheWall @user #BuildThatWall #America1st ,0
@user Help #BuildThatWall Visit ,0
@user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP ,0
"@user That's not a ""humanitarian"" ship. That's $oros. THEY MUST GO BACK.#STOPTHEINVASION ",0
Which is why @user will walk across broken glass to keep our borders wide open. #IllegalAliens are literally determining the balance of power in our nation. ,0
Im sorry but i gotta revisit this. Wtf. That shit canoed like a bitch. I bet its a grape swisher 😭 ,0
#BarackObama is a lying #degenerate #SocialismSucks #SocialJustice#snowflakes #EndDACA#ObamaLegacy #Federalist69 #unmaskANTIFA #MSM #FakeNews #EnemyOfThePeople #WeaponOfMassDeception ,0
@user @user How trump 'moves in like a bitch' with women ,0
i am s1-3 damon salvatore's bitch. i've been called a white man's whore ,0
@user #WhinyAssGirliemen #BoycottTheNFL @user #LiberalismIsAMentalDisorder #walkaway #FakeNews #Trump2020 #MAGA #AmericaFirst #RedRage #DrainTheSwamp #TermLimits #MAGA #AmericaFirst #BuildTheWall #SendThemBack God bless @user ,0
Whoever stole my lip stick bag last night thanks! Just remember karma is a bitch. 👈 ,0
"@user @user @user @user @user @user @user ""Gf you skanky ass bi… ",0
This dude over here harassing my life again- as if he's apart of it. Shut the hell up little Bitch. Re open my twitter whore page you made ,0
You called your mom a hoe AND a bitch? 🤐 Imma pray for you cause karma is going to do a number on your life ,0
17-year-old charged in killing of teenager in Annapolis linked to MS-13 #NoAmnesty #NoDACA #DeportThemAll @user @user these are not anomalies this is becoming the norm.Immigration reform does not entail giving a free pass! ,0
Our beautiful FLOTUS strongly calls out NYT anonymous writer as sabotaging our country.#BuyFromInAndOut #InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #JimJordan4Speaker #2A #DefundPP #BuildThatWall #NationalReciprocity #1A #FreeJulian #BoycottNFL ,0
@user @user You have lost your country #stoptheinvasion ,0
